01-16-15,533.7578,535.7603,2.0025000000000546
01-16-16,535.7108,537.5155,1.8047000000000253
01-16-17,537.3177,539.3696,2.051900000000046
01-16-18,539.246,541.1249,1.8789000000000442
01-16-19,541.0754,542.8307,1.7553000000000338
01-16-20,542.3857,543.2757,0.8899999999999864
01-16-21,542.979,544.2398,1.2607999999999038
01-16-22,543.424,543.7454,0.32140000000003965
01-16-23,543.4487,544.1409,0.6921999999999571
01-17-00,544.0173,544.5118,0.49450000000001637
01-17-01,544.3387,545.0062,0.6675000000000182
01-17-02,544.5859,545.0062,0.42029999999999745
01-17-03,544.487,544.9073,0.42029999999999745
01-17-04,544.6848,545.1051,0.42029999999999745
01-17-05,544.8826,545.4512,0.5685999999999467
01-17-06,545.2287,545.6242,0.39549999999997
01-17-07,545.3523,545.7973,0.44499999999993634
01-17-08,544.2893,545.5748,1.2854999999999563
01-17-09,541.7429,544.4376,2.6947000000000116
01-17-10,539.3449,541.7677,2.4227999999999383
01-17-11,535.9828,539.4685,3.4856999999999516
01-17-12,533.9803,536.1558,2.1754999999999427
01-17-13,533.1645,534.277,1.1125000000000682
01-17-14,533.6589,535.5872,1.9283000000000357
01-17-15,535.5131,537.5155,2.002399999999966
01-17-16,537.3425,539.246,1.9035000000000082
01-17-17,539.1472,540.6057,1.4584999999999582
01-17-18,540.4821,541.916,1.4339000000001079
01-17-19,541.7924,542.7565,0.9640999999999167
01-17-20,542.5093,543.3004,0.7910999999999149
01-17-21,543.1026,543.8195,0.716899999999896
01-17-22,543.6465,544.0173,0.3708000000000311
01-17-23,543.6959,544.1162,0.42029999999999745
01-18-00,543.7701,544.3387,0.5686000000000604
01-18-01,543.9184,544.4376,0.5191999999999553
01-18-02,543.9184,544.2893,0.370900000000006
01-18-03,543.6959,544.1409,0.44499999999993634
01-18-04,543.6712,543.9432,0.2720000000000482
01-18-05,543.6959,544.2398,0.5438999999998941
01-18-06,543.869,544.2398,0.3707999999999174
01-18-07,543.7948,544.3881,0.5932999999999993
01-18-08,542.9048,544.1162,1.211400000000026
01-18-09,541.4463,543.0037,1.5574000000000296
01-18-10,539.073,541.5452,2.4722000000000435
01-18-11,535.5625,539.1719,3.6094000000000506
01-18-12,531.8295,535.6861,3.8565999999999576
01-18-13,529.9012,531.879,1.977800000000002
01-18-14,529.8765,532.2251,2.348600000000033
01-18-15,532.1509,535.4142,3.263300000000072
01-18-16,535.2906,538.4797,3.1890999999999394
01-18-17,538.2819,540.3338,2.051900000000046
01-18-18,540.2102,541.5204,1.310200000000009
01-18-19,541.3968,542.3857,0.9889000000000578
01-18-20,542.1632,542.7812,0.6180000000000518
01-18-21,542.5835,543.0037,0.42020000000002256
01-18-22,542.6576,543.1026,0.44500000000005
01-18-23,542.8554,543.5723,0.7169000000000096
01-19-00,543.3993,543.9184,0.5190999999999804
01-19-01,543.5476,543.9432,0.39560000000005857
01-19-02,543.5971,543.8937,0.2966000000000122
01-19-03,543.5229,543.8443,0.32139999999992597
01-19-04,543.5723,544.1162,0.5439000000000078
01-19-05,543.7701,544.1409,0.3708000000000311
01-19-06,543.7701,544.3387,0.5686000000000604
01-19-07,544.2151,544.7837,0.5685999999999467
01-19-08,543.7701,544.6601,0.8900000000001
01-19-09,541.7182,543.9679,2.2496999999999616
01-19-10,538.2572,541.8171,3.5598999999999705
01-19-11,534.6478,538.3561,3.7083000000000084
01-19-12,532.9915,534.8703,1.8788000000000693
01-19-13,531.0879,533.3623,2.274400000000014
01-19-14,530.3215,531.3351,1.0135999999999967
01-19-15,531.2362,533.1892,1.9529999999999745
01-19-16,533.0656,536.2794,3.213799999999992
01-19-17,536.2053,539.7158,3.510499999999979
01-19-18,539.6169,541.6688,2.051900000000046
01-19-19,541.5204,543.0532,1.532799999999952
01-19-20,542.8801,543.7207,0.8405999999999949
01-19-21,543.5476,544.2645,0.7169000000000096
01-19-22,544.0915,544.5612,0.4696999999999889
01-19-23,544.3634,544.8826,0.5192000000000689
01-20-00,544.7343,545.2781,0.5438000000000329
01-20-01,545.0804,545.7478,0.6673999999999296
01-20-02,545.5253,546.1187,0.5933999999999742
01-20-03,545.649,546.0692,0.42020000000002256
01-20-04,545.5253,545.9209,0.3955999999999449
01-20-05,545.2781,545.6984,0.42029999999999745
01-20-06,545.2781,545.7478,0.4696999999999889
01-20-07,545.5995,545.9456,0.34609999999997854
01-20-08,545.7231,546.0198,0.2966999999999871
01-20-09,544.6601,545.6242,0.9640999999999167
01-20-10,543.7948,544.8084,1.0135999999999967
01-20-11,540.6552,543.869,3.213799999999992
01-20-12,538.5786,540.8282,2.2495999999999867
01-20-13,536.9469,538.7516,1.8047000000000253
01-20-14,536.9222,538.3808,1.4586000000000467
01-20-15,538.2819,540.581,2.2991000000000668
01-20-16,540.4821,543.0285,2.5464000000000624
01-20-17,542.8554,545.1051,2.2496999999999616
01-20-18,544.8084,547.3547,2.546299999999974
01-20-19,547.2311,548.4919,1.2608000000000175
01-20-20,548.2694,548.9864,0.7169999999999845
01-20-21,548.6403,549.4808,0.84050000000002
01-20-22,549.283,549.8269,0.5439000000000078
01-20-23,549.3572,549.8269,0.4696999999999889
01-21-00,549.555,549.8764,0.32140000000003965
01-21-01,549.4561,549.9011,0.44500000000005
01-21-02,549.3819,549.8022,0.42029999999999745
01-21-03,549.2336,549.8269,0.5932999999999993
01-21-04,549.2336,549.6786,0.44499999999993634
01-21-05,549.2583,549.6786,0.42029999999999745
01-21-06,549.2089,549.6786,0.4696999999999889
01-21-07,549.2089,549.6044,0.3955000000000837
01-21-08,548.9122,549.3819,0.4696999999999889
01-21-09,547.9728,549.0358,1.0629999999999882
01-21-10,546.885,548.1211,1.236099999999965
01-21-11,546.1681,546.9839,0.8157999999999674
01-21-12,545.2287,546.2423,1.0135999999999967
01-21-13,543.9679,545.377,1.4090999999999667
01-21-14,540.6799,544.042,3.362100000000055
01-21-15,540.9766,542.4351,1.4585000000000719
01-21-16,542.3362,543.7454,1.4092000000000553
01-21-17,543.6465,544.8579,1.211400000000026
01-21-18,544.7095,546.2176,1.5080999999998994
01-21-19,546.0692,547.1323,1.063099999999963
01-21-20,546.885,547.3795,0.49450000000001637
01-21-21,547.1323,547.8986,0.7663000000000011
01-21-22,547.7256,548.5661,0.84050000000002
01-21-23,548.3189,548.8875,0.5686000000000604
01-22-00,548.4672,549.0358,0.5685999999999467
01-22-01,548.7392,549.11,0.3708000000000311
01-22-02,548.5908,549.0358,0.44500000000005
01-22-03,548.838,549.5055,0.6675000000000182
01-22-04,549.11,549.6539,0.5439000000000078
01-22-05,549.2583,549.555,0.2966999999999871
01-22-06,549.1842,549.5797,0.39549999999997
01-22-07,549.0358,549.4561,0.42029999999999745
01-22-08,547.8245,549.2336,1.4091000000000804
01-22-09,546.1187,547.8986,1.7798999999999978
01-22-10,544.314,546.2423,1.9283000000000357
01-22-11,540.6552,544.3634,3.70819999999992
01-22-12,539.073,540.7293,1.6562999999999874
01-22-13,537.8369,539.1472,1.3102999999999838
01-22-14,537.7133,538.5044,0.7911000000000286
01-22-15,538.3561,540.4574,2.1013000000000375
01-22-16,540.3091,542.3362,2.0271000000000186
01-22-17,542.2374,543.869,1.6316000000000486
01-22-18,543.7948,545.0062,1.211400000000026
01-22-19,544.9073,546.0198,1.1125000000000682
01-22-20,545.822,546.44,0.6180000000000518
01-22-21,546.2917,546.885,0.5932999999999993
01-22-22,546.7614,547.3795,0.6181000000000267
01-22-23,546.9592,547.7997,0.84050000000002
01-23-00,547.6267,548.2694,0.6426999999999907
01-23-01,547.8739,548.8133,0.9393999999999778
01-23-02,548.4919,549.1347,0.6427999999999656
01-23-03,548.8133,549.1594,0.34609999999997854
01-23-04,548.6403,549.1347,0.4943999999999278
01-23-05,548.4178,548.9864,0.5685999999999467
01-23-06,548.5167,549.0111,0.4944000000000415
01-23-07,548.665,549.2583,0.5932999999999993
01-23-08,548.0964,549.2336,1.137200000000007
01-23-09,545.9703,548.1953,2.2250000000000227
01-23-10,543.0285,546.0939,3.065399999999954
01-23-11,539.4933,543.1273,3.6340000000000146
01-23-12,537.3425,539.5674,2.224900000000048
01-23-13,536.3783,537.5155,1.137200000000007
01-23-14,536.3536,536.8728,0.5191999999999553
01-23-15,536.7492,537.4414,0.6922000000000708
01-23-16,537.293,540.0124,2.7193999999999505
01-23-17,539.8641,542.4599,2.59579999999994
01-23-18,542.361,543.9679,1.606899999999996
01-23-19,543.8937,544.9815,1.0878000000000156
01-23-20,544.759,545.3028,0.5438000000000329
01-23-21,545.0804,545.8714,0.79099999999994
01-23-22,545.5253,546.1681,0.6427999999999656
01-23-23,545.8714,546.3659,0.49450000000001637
01-24-00,546.0939,546.6873,0.5934000000000879
01-24-01,546.5637,547.0581,0.4943999999999278
01-24-02,546.8356,547.6761,0.84050000000002
01-24-03,547.4536,548.0964,0.6427999999999656
01-24-04,547.7997,548.3931,0.5933999999999742
01-24-05,548.1458,548.4672,0.32140000000003965
01-24-06,547.9975,548.4672,0.4697000000001026
01-24-07,547.7009,548.1953,0.4943999999999278
01-24-08,546.7367,547.7997,1.0629999999999882
01-24-09,544.932,546.8356,1.903599999999983
01-24-10,543.2015,545.0062,1.8047000000000253
01-24-11,540.5316,543.2757,2.744100000000003
01-24-12,538.3561,540.6552,2.2991000000000668
01-24-13,537.3672,538.5786,1.211400000000026
01-24-14,537.4166,538.5538,1.137200000000007
01-24-15,538.2572,539.2955,1.0382999999999356
01-24-16,539.0235,541.3968,2.373299999999972
